time_elapsed_sec,distance_traveled
0.049161434173583984,3.0000000000000004e-05,1.99997
0.1496431827545166,2e-05,1.99998
0.26944684982299805,0.0019,1.9981
0.4091527462005615,0.03197,1.96803
0.4290459156036377,0.15558,1.84442
0.5292448997497559,0.25720000000000004,1.7428
0.6299121379852295,0.32714000000000004,1.67286
0.8487968444824219,0.4393,1.5607
1.0290074348449707,0.62648,1.37352
1.269359827041626,0.77013,1.22987
1.4689226150512695,0.91745,1.08255
1.6888067722320557,1.0846699999999998,0.9153300000000002
1.888932704925537,1.1401299999999999,0.8598700000000001
1.8899509906768799,1.18573,0.81427
2.0292365550994873,1.22712,0.77288
2.048680543899536,1.26907,0.7309300000000001
2.289407730102539,1.2835699999999999,0.7164300000000001
2.489006280899048,1.1596199999999999,0.8403800000000001
2.669156312942505,1.1304699999999999,0.8695300000000001
2.7690446376800537,1.1846299999999998,0.8153700000000002
2.8684446811676025,1.2702499999999999,0.7297500000000001
2.9889538288116455,1.36293,0.63707
3.1297547817230225,1.41678,0.5832200000000001
3.2488324642181396,1.4286999999999999,0.5713000000000001
3.351914167404175,1.43563,0.56437
3.390866756439209,1.47542,0.52458
3.491007089614868,1.54559,0.45441
3.6084275245666504,1.6006799999999999,0.3993200000000001
3.728518486022949,1.6064399999999999,0.39356000000000013
3.8691956996917725,1.60568,0.39432
3.8889825344085693,1.6167799999999999,0.3832200000000001
3.990415334701538,1.65981,0.34019
4.1292564868927,1.7040799999999998,0.2959200000000002
4.3493711948394775,1.71258,0.28742
4.3622729778289795,1.71142,0.28858000000000006
4.54557728767395,1.7200199999999999,0.2799800000000001
4.549460172653198,1.7385899999999999,0.26141000000000014
4.589446306228638,1.77243,0.22757000000000005
4.748628377914429,1.81578,0.18422000000000005
4.949245929718018,1.78551,0.21449000000000007
5.06881046295166,1.7577999999999998,0.2422000000000002
5.150640487670898,1.76552,0.23448000000000002
5.556105375289917,1.8126099999999998,0.18739000000000017
5.5695507526397705,1.89276,0.10724
5.768945217132568,1.9159899999999999,0.08401000000000014
5.989083766937256,1.86913,0.13087000000000004
6.030548810958862,1.81642,0.18358000000000008
6.188905715942383,1.8047199999999999,0.19528000000000012
6.208789825439453,1.8256599999999998,0.17434000000000016
6.589277505874634,1.95699,0.04300999999999999
6.80903697013855,1.87133,0.12867000000000006
6.828847885131836,1.80352,0.19648
7.008813142776489,1.80283,0.19717000000000007
7.0443220138549805,1.81371,0.18629000000000007
7.208575010299683,1.8542299999999998,0.14577000000000018
7.403526306152344,1.9029399999999999,0.09706000000000015
7.408376932144165,1.90739,0.09261000000000008
7.609246015548706,1.89576,0.10424000000000011
8.029953479766846,1.7682399999999998,0.2317600000000002
8.050479650497437,1.78056,0.21944000000000008
8.229601383209229,1.7991199999999998,0.20088000000000017
8.427289247512817,1.81123,0.1887700000000001
8.429299354553223,1.7906499999999999,0.20935000000000015
8.449950218200684,1.7726,0.22740000000000005
8.649457216262817,1.84635,0.15365000000000006
9.050199270248413,2.03928,-0.039280000000000204
9.068610906600952,2.02868,-0.02868000000000004
9.251706838607788,2.01525,-0.015249999999999986
