time_elapsed_sec,distance_traveled
0.009371757507324219,9.999999999999999e-06,1.99999
0.25014209747314453,1.9999999999999998e-05,1.99998
0.2801518440246582,0.02185,1.97815
0.44936704635620117,0.18589,1.81411
0.6503481864929199,0.28678000000000003,1.71322
0.6694364547729492,0.37002,1.62998
0.8594658374786377,0.43838000000000005,1.56162
0.8692443370819092,0.50488,1.49512
1.0304756164550781,0.5508000000000001,1.4491999999999998
1.2695400714874268,0.56153,1.4384700000000001
1.6707968711853027,0.89968,1.10032
1.8714401721954346,1.04055,0.9594499999999999
2.03147292137146,1.12053,0.87947
2.2913315296173096,1.34639,0.65361
2.4914820194244385,1.48055,0.51945
2.690480947494507,1.53113,0.4688699999999999
2.911069631576538,1.55015,0.4498500000000001
3.299518346786499,1.64858,0.35142000000000007
3.3125288486480713,1.6934500000000001,0.3065499999999999
3.3135311603546143,1.72771,0.2722899999999999
3.3145413398742676,1.7639500000000001,0.23604999999999987
3.5325114727020264,1.84685,0.1531499999999999
3.730837106704712,1.84304,0.15696
4.073793888092041,1.77947,0.2205299999999999
4.091125011444092,1.81744,0.18256000000000006
4.191835880279541,1.85845,0.14155000000000006
4.2911376953125,1.85632,0.14368000000000003
4.391441822052002,1.84985,0.15015
4.511167526245117,1.8566,0.14339999999999997
4.651723146438599,1.88452,0.11548000000000003
4.773484468460083,1.91155,0.08844999999999992
4.790680646896362,1.91882,0.08118000000000003
4.911324501037598,1.91127,0.08872999999999998
5.011196613311768,1.903,0.09699999999999998
5.110884428024292,1.9030500000000001,0.09694999999999987
5.232378721237183,1.92126,0.07874000000000003
5.3732380867004395,1.94376,0.05624000000000007
5.411675930023193,1.95064,0.04936000000000007
5.572993993759155,1.9475500000000001,0.052449999999999886
5.760988235473633,1.9442,0.05580000000000007
5.770988464355469,1.94502,0.05498000000000003
5.9745192527771,1.96331,0.03668999999999989
6.169809103012085,1.96513,0.03486999999999996
6.311272144317627,1.96385,0.036149999999999904
6.33098578453064,1.96462,0.03537999999999997
6.591659069061279,1.9731,0.026899999999999924
6.790893316268921,1.97522,0.024780000000000024
6.991364002227783,1.97673,0.023269999999999902
7.095929145812988,1.97673,0.023269999999999902
7.4118568897247314,1.97703,0.022969999999999935
7.419498920440674,1.97756,0.022440000000000015
7.420516490936279,1.97835,0.021649999999999947
7.611891508102417,1.98115,0.018850000000000033
