Time (s),X (m),Y (m),Error (m),Speed,P,I,D
0.02721428871154785,-0.06082,0.00189,0.5993999999999999,0.5993999999999999,0.5993999999999999,0.0,-0.0
0.12381410598754883,-0.06153,0.00267,0.5983469724745183,0.5983469724745183,0.5983469724745183,0.0,-0.0
0.23626470565795898,-0.07852,0.01816,0.5753681892667226,0.5753681892667226,0.5753681892667226,0.0,-0.0
0.3668370246887207,-0.13743,0.07072,0.4964227003634483,0.4964227003634483,0.4964227003634483,0.0,-0.0
0.45500922203063965,-0.19027,0.11736,0.42594529997727726,0.42594529997727726,0.42594529997727726,0.0,-0.0
0.5627753734588623,-0.23824,0.15898,0.362441516042891,0.362441516042891,0.362441516042891,0.0,-0.0
0.667008638381958,-0.26813,0.18538,0.32256209739835473,0.32256209739835473,0.32256209739835473,0.0,-0.0
0.768033504486084,-0.28641,0.20175,0.2980239776074928,0.2980239776074928,0.2980239776074928,0.0,-0.0
0.8592212200164795,-0.30706,0.21972,0.27065092060247076,0.27065092060247076,0.27065092060247076,0.0,-0.0
0.9624254703521729,-0.32509,0.23587,0.24644586199564855,0.24644586199564855,0.24644586199564855,0.0,-0.0
1.0618643760681152,-0.35387,0.26111,0.20816646634061547,0.20816646634061547,0.20816646634061547,0.0,-0.0
1.1662261486053467,-0.37192,0.2768,0.1842512974163359,0.1842512974163359,0.1842512974163359,0.0,-0.0
1.286095142364502,-0.38358,0.28716,0.16865373897528685,0.16865373897528685,0.16865373897528685,0.0,-0.0
1.3832695484161377,-0.39299,0.29575,0.15591415638415135,0.15591415638415135,0.15591415638415135,0.0,-0.0
1.4874365329742432,-0.40807,0.309,0.1358401997156583,0.1358401997156583,0.1358401997156583,0.0,-0.0
1.5850441455841064,-0.42197,0.32142,0.11719995836785596,0.11719995836785596,0.11719995836785596,0.0,-0.0
1.704333782196045,-0.43257,0.3306,0.10317819270889483,0.10317819270889483,0.10317819270889483,0.0,-0.0
1.8071701526641846,-0.43841,0.33583,0.09533878799733375,0.09533878799733375,0.09533878799733375,0.0,-0.0
1.9052770137786865,-0.44437,0.3413,0.08725045080468385,0.08725045080468385,0.08725045080468385,0.0,-0.0
2.0075953006744385,-0.45152,0.34829,0.07726329954746813,0.07726329954746813,0.07726329954746813,0.0,-0.0
2.1059412956237793,-0.4613,0.35726,0.06399447008449621,0.06399447008449621,0.06399447008449621,0.0,-0.0
2.2072079181671143,-0.4668,0.36192,0.056787651373792936,0.056787651373792936,0.056787651373792936,0.0,-0.0
2.3236050605773926,-0.46967,0.36428,0.0530745379852936,0.0530745379852936,0.0530745379852936,0.0,-0.0
2.4179868698120117,-0.47299,0.36706,0.048746044549338396,0.048746044549338396,0.048746044549338396,0.0,-0.0
2.5204453468322754,-0.47811,0.37119,0.042174963899969775,0.042174963899969775,0.042174963899969775,0.0,-0.0
2.6200196743011475,-0.4817,0.37405,0.03759115654179124,0.03759115654179124,0.03759115654179124,0.0,-0.0
2.7213661670684814,-0.4839,0.3758,0.03478384161455539,0.03478384161455539,0.03478384161455539,0.0,-0.0
2.8437232971191406,-0.48655,0.37828,0.031155834168970387,0.031155834168970387,0.031155834168970387,0.0,-0.0
2.948247194290161,-0.48943,0.38092,0.027249529899800118,0.027249529899800118,0.027249529899800118,0.0,-0.0
3.0359861850738525,-0.4911,0.3825,0.024951830104642414,0.024951830104642414,0.024951830104642414,0.0,-0.0
3.1346497535705566,-0.49156,0.38299,0.024282615860872214,0.024282615860872214,0.024282615860872214,0.0,-0.0
3.23612904548645,-0.49289,0.38388,0.022696781751565198,0.022696781751565198,0.022696781751565198,0.0,-0.0
3.338381767272949,-0.49409,0.38482,0.02117515170822193,0.02117515170822193,0.02117515170822193,0.0,-0.0
3.4503493309020996,-0.49424,0.38535,0.020711633122155626,0.020711633122155626,0.020711633122155626,0.0,-0.0
3.5493781566619873,-0.49555,0.38646,0.01899499950516781,0.01899499950516781,0.01899499950516781,0.0,-0.0
0.03348851203918457,-0.48376,0.39531,0.5995161611838639,0.5995161611838639,0.5995161611838639,0.0,-0.0
0.1363382339477539,-0.48372,0.39609,0.5989795589188983,0.5989795589188983,0.5989795589188983,0.0,-0.0
0.24893927574157715,-0.46229,0.42322,0.5649459888172551,0.5649459888172551,0.5649459888172551,0.0,-0.0
0.356708288192749,-0.41769,0.47491,0.4967297981022599,0.4967297981022599,0.4967297981022599,0.0,-0.0
0.476409912109375,-0.37185,0.52588,0.4282186829134204,0.4282186829134204,0.4282186829134204,0.0,-0.0
0.5753140449523926,-0.33194,0.57081,0.3681319942294754,0.3681319942294754,0.3681319942294754,0.0,-0.0
0.6715362071990967,-0.30101,0.60465,0.3223028552541456,0.3223028552541456,0.3223028552541456,0.0,-0.0
0.7774536609649658,-0.28421,0.62267,0.2976795934773837,0.2976795934773837,0.2976795934773837,0.0,-0.0
0.8763463497161865,-0.26717,0.6413,0.2724376753959638,0.2724376753959638,0.2724376753959638,0.0,-0.0
0.9762918949127197,-0.24541,0.66545,0.23993287264733537,0.23993287264733537,0.23993287264733537,0.0,-0.0
1.0942888259887695,-0.2248,0.68864,0.20890824554843906,0.20890824554843906,0.20890824554843906,0.0,-0.0
1.1917593479156494,-0.21087,0.70441,0.18786692998498655,0.18786692998498655,0.18786692998498655,0.0,-0.0
1.2932202816009521,-0.19831,0.71728,0.16990629567500054,0.16990629567500054,0.16990629567500054,0.0,-0.0
1.384110689163208,-0.18705,0.72922,0.15350235599725726,0.15350235599725726,0.15350235599725726,0.0,-0.0
1.5159673690795898,-0.17511,0.74296,0.13530018711000108,0.13530018711000108,0.13530018711000108,0.0,-0.0
