Time (s),X (m),Y (m),Error (m),Speed,P,I,D
0.060224056243896484,-3e-05,-8e-05,0.59999,0.299995,0.299995,0.0,-0.0
0.18074774742126465,-0.00021,3e-05,0.599780455015999,0.2998902275079995,0.2998902275079995,0.0,-0.0
0.27357983589172363,-0.01761,0.01587,0.5762553037501003,0.28812765187505013,0.28812765187505013,0.0,-0.0
0.3680539131164551,-0.04851,0.04428,0.534280218350941,0.2671401091754705,0.2671401091754705,0.0,-0.0
0.47487568855285645,-0.07764,0.07191,0.49413487590334576,0.24706743795167288,0.24706743795167288,0.0,-0.0
0.5731608867645264,-0.09616,0.08927,0.4687509158127189,0.23437545790635944,0.23437545790635944,0.0,-0.0
0.6898148059844971,-0.1071,0.09918,0.45399084275292867,0.22699542137646433,0.22699542137646433,0.0,-0.0
0.8009264469146729,-0.12368,0.11435,0.4315184861772663,0.21575924308863315,0.21575924308863315,0.0,-0.0
0.8970158100128174,-0.14372,0.13306,0.4041021960306854,0.2020510980153427,0.2020510980153427,0.0,-0.0
0.9988815784454346,-0.16256,0.15083,0.3782048699813271,0.18910243499066354,0.18910243499066354,0.0,-0.0
1.1206738948822021,-0.1753,0.16253,0.3609077782528256,0.1804538891264128,0.1804538891264128,0.0,-0.0
1.2195830345153809,-0.18664,0.17363,0.3450447323548697,0.17252236617743485,0.17252236617743485,0.0,-0.0
1.3623981475830078,-0.20168,0.18831,0.32403343010429686,0.16201671505214843,0.16201671505214843,0.0,-0.0
1.4592645168304443,-0.21602,0.20227,0.304024456246804,0.152012228123402,0.152012228123402,0.0,-0.0
1.5600299835205078,-0.22806,0.21374,0.28739604289132864,0.14369802144566432,0.14369802144566432,0.0,-0.0
1.6609067916870117,-0.23816,0.22392,0.2730647470828512,0.1365323735414256,0.1365323735414256,0.0,-0.0
1.7528719902038574,-0.247,0.23337,0.2601499994115051,0.13007499970575254,0.13007499970575254,0.0,-0.0
