timestamp,distance,error
0.19161319732666016,9.999999999999992e-06,1.99999
0.21014785766601562,0.012990000000000002,1.98701
0.41136717796325684,0.10461,1.89539
0.6116049289703369,0.25631,1.74369
0.9743859767913818,0.5962200000000001,1.4037799999999998
1.0095114707946777,0.7297600000000001,1.2702399999999998
1.2304246425628662,1.00421,0.99579
1.6266107559204102,1.43817,0.56183
1.6303064823150635,1.57902,0.4209799999999999
1.8298487663269043,1.68506,0.31494
1.8308672904968262,1.77886,0.2211399999999999
1.9896953105926514,1.85745,0.14254999999999995
2.057070732116699,1.9101000000000001,0.08989999999999987
2.252192258834839,1.9796200000000002,0.020379999999999843
2.6486518383026123,2.00049,-0.0004900000000001015
2.649653434753418,2.02413,-0.024129999999999985
3.6642465591430664,2.1359,-0.1358999999999999
5.559385061264038,1.96086,0.03913999999999995
11.356985092163086,1.97925,0.020750000000000046
12.995073556900024,1.98977,0.010229999999999961
13.817263126373291,1.9892800000000002,0.01071999999999984
14.605868101119995,1.9885000000000002,0.011499999999999844
15.253417253494263,1.988,0.01200000000000001
16.053040266036987,1.9886000000000001,0.011399999999999855
16.69697904586792,1.98957,0.01042999999999994
17.49817728996277,1.98943,0.010569999999999968
18.31897282600403,1.9892800000000002,0.01071999999999984
18.960442304611206,1.9886300000000001,0.01136999999999988
19.746503829956055,1.98808,0.01191999999999993
20.581013441085815,1.9868000000000001,0.013199999999999878
21.21559238433838,1.98767,0.012329999999999952
22.226100206375122,1.9886000000000001,0.011399999999999855
23.043527841567993,1.98837,0.01163000000000003
23.673865795135498,1.98763,0.012369999999999992
