timestamp,distance,error
0.19423246383666992,0.01307,1.98693
0.3942580223083496,0.10263,1.89737
0.594362735748291,0.25448,1.74552
0.7966945171356201,0.46361,1.53639
0.9941251277923584,0.59249,1.40751
1.213954210281372,1.0008700000000001,0.9991299999999999
1.4139223098754883,1.2873400000000002,0.7126599999999998
1.6140773296356201,1.57627,0.42372999999999994
1.9876415729522705,1.76943,0.23056999999999994
1.9944875240325928,1.8489200000000001,0.15107999999999988
2.0141260623931885,1.90199,0.09800999999999993
2.2350728511810303,1.9786000000000001,0.021399999999999864
3.4466381072998047,2.12544,-0.12544000000000022
