timestamp,status_chassis_is_moving,status_chassis_force_protected,status_chassis_impact_protected,status_chassis_is_static,status_chassis_is_unbalanced,status_chassis_speed_x,status_chassis_speed_y,status_chassis_angle_speed,status_chassis_temp_overheat,status_chassis_battery_low,status_chassis_firmware_error
16.762324571609497,0,0,0,0,0,0,0,0,0,0,0
17.14617133140564,1,0,0,0,0,0,0,0,0,0,0
17.160738229751587,1,0,0,0,0,0,0,0,0,0,0
17.36038327217102,0,0,0,0,0,0,0,0,0,0,0
17.55689287185669,0,0,0,0,0,0,0,0,0,0,0
17.760324478149414,0,0,0,0,0,0,0,0,0,0,0
17.961432218551636,0,0,0,0,0,0,0,0,0,0,0
18.171911239624023,0,0,0,0,0,0,0,0,0,0,0
18.578601121902466,0,0,0,0,0,0,0,0,0,0,0
18.790825366973877,0,0,0,0,0,0,0,0,0,0,0
19.001638174057007,0,0,0,0,0,0,0,0,0,0,0
19.194856882095337,0,0,0,0,0,0,0,0,0,0,0
19.399214029312134,0,0,0,0,0,0,0,0,0,0,0
19.604959726333618,0,0,0,0,0,0,0,0,0,0,0
19.810643434524536,0,0,0,0,0,0,0,0,0,0,0
20.02359652519226,0,0,0,0,0,0,0,0,0,0,0
20.22019386291504,0,0,0,0,0,0,0,0,0,0,0
20.42631459236145,0,0,0,0,0,0,0,0,0,0,0
20.640446662902832,0,0,0,0,0,0,0,0,0,0,0
20.841566562652588,0,0,0,0,0,0,0,0,0,0,0
21.042219638824463,1,0,0,0,0,0,0,0,0,0,0
21.439257621765137,1,0,0,0,0,0,0,0,0,0,0
21.440298557281494,1,0,0,0,0,0,0,0,0,0,0
21.652265548706055,0,0,0,0,0,0,0,0,0,0,0
21.857184648513794,0,0,0,0,0,0,0,0,0,0,0
22.078436374664307,0,0,0,0,0,0,0,0,0,0,0
22.267534017562866,0,0,0,0,0,0,0,0,0,0,0
22.472505569458008,0,0,0,0,0,0,0,0,0,0,0
22.677090406417847,0,0,0,0,0,0,0,0,0,0,0
22.882787704467773,0,0,0,0,0,0,0,0,0,0,0
23.101797819137573,0,0,0,0,0,0,0,0,0,0,0
23.499661922454834,0,0,0,0,0,0,0,0,0,0,0
23.50065588951111,0,0,0,0,0,0,0,0,0,0,0
23.90580725669861,0,0,0,0,0,0,0,0,0,0,0
23.921077728271484,0,0,0,0,0,0,0,0,0,0,0
24.121575117111206,0,0,0,0,0,0,0,0,0,0,0
24.321375131607056,0,0,0,0,0,0,0,0,0,0,0
24.53233289718628,1,0,0,0,0,0,0,0,0,0,0
24.732975006103516,0,0,0,0,0,0,0,0,0,0,0
24.929656505584717,0,0,0,0,0,0,0,0,0,0,0
25.135191440582275,0,0,0,0,0,0,0,0,0,0,0
25.33870506286621,0,0,0,0,0,0,0,0,0,0,0
25.543626308441162,0,0,0,0,0,0,0,0,0,0,0
25.748794555664062,0,0,0,0,0,0,0,0,0,0,0
25.953869342803955,0,0,0,0,0,0,0,0,0,0,0
26.161376953125,0,0,0,0,0,0,0,0,0,0,0
26.363214254379272,0,0,0,0,0,0,0,0,0,0,0
26.569066524505615,0,0,0,0,0,0,0,0,0,0,0
26.97659969329834,0,0,0,0,0,0,0,0,0,0,0
26.97802186012268,0,0,0,0,0,0,0,0,0,0,0
27.182894706726074,0,0,0,0,0,0,0,0,0,0,0
27.38850688934326,0,0,0,0,0,0,0,0,0,0,0
27.592631816864014,0,0,0,0,0,0,0,0,0,0,0
27.800750017166138,0,0,0,0,0,0,0,0,0,0,0
28.011778354644775,0,0,0,0,0,0,0,0,0,0,0
28.207733392715454,0,0,0,0,0,0,0,0,0,0,0
28.42057728767395,1,0,0,0,0,0,0,0,0,0,0
28.62118124961853,1,0,0,0,0,0,0,0,0,0,0
