Time (s),X (m),Y (m),Error (m),Speed,P,I,D
0.023253440856933594,-8e-05,-4e-05,0.5999329179606749,0.8981684837006246,0.8998993769410124,0.0,-0.0017308932403877887
0.13742566108703613,0.00011,3e-05,0.5998396878045812,0.8992695868363638,0.8997595317068718,0.0,-0.000489944870508007
0.24627017974853516,0.013,0.00595,0.5856658659138405,0.8003663100782628,0.8784987988707608,0.0,-0.07813248879249796
0.3384976387023926,0.06802,0.0377,0.5221969968445948,0.37038895014999773,0.7832954952668921,0.0,-0.4129065451168944
0.43572235107421875,0.14814,0.07767,0.43269847998299593,0.09672816245713745,0.649047719974494,0.0,-0.5523195575173565
0.5393080711364746,0.22308,0.12124,0.34606834521863955,0.01731442553710516,0.5191025178279594,0.0,-0.5017880922908542
0.6461365222930908,0.25871,0.1427,0.3045100340113052,0.22335357257246952,0.45676505101695786,0.0,-0.23341147844448834
0.7485129833221436,0.26027,0.14007,0.3043980634366547,0.4559408667200956,0.45659709515498204,0.0,-0.0006562284348864252
0.8345611095428467,0.25305,0.13468,0.3133069139305937,0.5320803789789637,0.4699603708958905,0.0,0.062120008083073205
0.9489805698394775,0.2733,0.14375,0.2911658448293,0.32064402923578306,0.43674876724395006,0.0,-0.11610473800816701
1.039388656616211,0.33224,0.17264,0.22554798905600731,-0.09715580239329069,0.338321983584011,0.0,-0.4354777859773017
1.1411747932434082,0.38764,0.20135,0.16315070676490728,-0.12308797244316849,0.24472606014736092,0.0,-0.3678140325905294
1.2416496276855469,0.40513,0.212,0.1427185190716772,0.09206401581800933,0.2140777786075158,0.0,-0.12201376278950649
1.343017816543579,0.39753,0.20981,0.15046501749029584,0.27154917953548086,0.22569752623544376,0.0,0.04585165330003711
1.449014663696289,0.39665,0.20928,0.1514906493728364,0.23304161022726028,0.2272359740592546,0.0,0.005805636168005657
1.5355284214019775,0.41243,0.2171,0.13388469581014611,0.07872424275319836,0.20082704371521917,0.0,-0.12210280096202081
1.6363403797149658,0.44495,0.23439,0.09705437977848941,-0.07362049711869162,0.1455815696677341,0.0,-0.21920206678642573
1.7369060516357422,0.46809,0.24649,0.07094185527486674,-0.04938108196155225,0.10641278291230011,0.0,-0.15579386487385236
1.839775800704956,0.46703,0.2491,0.07065646995547403,0.10432016124388588,0.10598470493321105,0.0,-0.001664543689325168
1.9557104110717773,0.46439,0.248,0.07350347199625329,0.12498938633045009,0.11025520799437993,0.0,0.014734178336070164
2.0689496994018555,0.46635,0.24877,0.07141176469769972,0.09603470580204171,0.10711764704654958,0.0,-0.011082941244507868
2.155707836151123,0.49026,0.26051,0.04478928666676474,-0.11693121374394486,0.06718393000014711,0.0,-0.18411514374409196
2.264418840408325,0.50364,0.26716,0.029853180575388993,-0.03765589161707185,0.04477977086308349,0.0,-0.08243566248015534
2.359041213989258,0.49604,0.26335,0.03835244414312644,0.11142245420216498,0.05752866621468966,0.0,0.053893787987475315
2.4657113552093506,0.47712,0.25363,0.05962120600452869,0.20906469756284188,0.08943180900679304,0.0,0.11963288855604884
2.569587230682373,0.48039,0.25572,0.05575273670876402,0.06128434438710617,0.08362910506314603,0.0,-0.022344760676039858
