Time (s),X (m),Y (m),Error (m),Speed,P,I,D
0.019983291625976562,4e-05,1e-05,0.6,0.6179849624633789,0.6,0.017984962463378905,0.0
0.1112668514251709,7e-05,9e-05,0.5999145599625468,0.6995750348678901,0.5999145599625468,0.10012846737650166,-0.00046799247115852493
0.21781349182128906,0.00892,0.01085,0.5859871487555173,0.7144097749552883,0.5859871487555173,0.1937809103993027,-0.06535828419953156
0.31341028213500977,0.04187,0.06451,0.5231234827791997,0.46312187908826674,0.5231234827791997,0.2687942992364424,-0.32879590292737537
0.41350603103637695,0.08796,0.13749,0.4368109170318063,0.3400395827294431,0.4368109170318063,0.3343786730393298,-0.43115000734169295
0.5167021751403809,0.12702,0.20279,0.3607435501391864,0.38240602348240293,0.3607435501391864,0.39021968811645996,-0.36855721477324344
0.6196153163909912,0.14306,0.22965,0.3294648821317277,0.6185776234433861,0.3294648821317277,0.44107908704436727,-0.15196634573270887
0.7410018444061279,0.15105,0.24188,0.3148594785022655,0.7531073865681819,0.3148594785022655,0.49840863540643715,-0.060160727340520644
0.8411993980407715,0.17397,0.27589,0.27386901511815837,0.6088909340528493,0.27386901511815837,0.5395701434031901,-0.20454822446849918
0.938035249710083,0.22017,0.34758,0.18858521927378447,0.31519569639948014,0.18858521927378447,0.5669628588841213,-0.44035238175842567
1.0312297344207764,0.26792,0.42254,0.09970878950355322,0.2037770140184923,0.09970878950355322,0.5809013227724873,-0.4768330982575482
1.1385531425476074,0.29757,0.46808,0.04537073120867485,0.38042505638878116,0.04537073120867485,0.5882053350262694,-0.25315100984616307
1.2404184341430664,0.30109,0.4746,0.037979741824193614,0.5957100513222365,0.037979741824193614,0.5940085612397319,-0.03627825174168902
1.3404569625854492,0.3045,0.48065,0.031044201013822104,0.5950468381143426,0.031044201013822104,0.5986669855188703,-0.03466434841834981
1.427558422088623,0.33043,0.51778,-0.014201371701496712,0.3228810428348317,-0.014201371701496712,0.5968115452156493,-0.25972913067932085
0.07521748542785645,0.39274,0.61905,0.5997369410712406,0.6656543425788654,0.5997369410712406,0.06766605693835986,-0.0017486554307351734
0.16902995109558105,0.39296,0.61909,0.5995133789975762,0.7503506412249576,0.5995133789975762,0.1520287993651874,-0.0011915371378059224
0.2771759033203125,0.39973,0.61362,0.5909659200800524,0.7993424138433358,0.5909659200800524,0.24789465760432008,-0.03951816384103671
0.3644280433654785,0.44274,0.58532,0.5394931103096514,0.5630297734878483,0.5394931103096514,0.3185025502255299,-0.29496588704733295
0.4713311195373535,0.51904,0.53615,0.44872801581257693,0.4146656748510177,0.44872801581257693,0.39045815810782936,-0.4245204990693886
0.5645582675933838,0.59486,0.48759,0.35869338840388143,0.3164337581303974,0.35869338840388143,0.4406181005490011,-0.4828777308224851
0.6766607761383057,0.63669,0.4592,0.3081477082495325,0.5751379863476784,0.3081477082495325,0.4924342971947131,-0.22544401909656717
0.7704763412475586,0.65244,0.45008,0.2899733132454562,0.7263512609012543,0.2899733132454562,0.5332403125678004,-0.09686236491200213
0.8692190647125244,0.66896,0.43852,0.26982151720622377,0.7409842675308198,0.26982151720622377,0.5732046797553878,-0.10204192943079174
0.9762475490570068,0.72462,0.39963,0.20194904346302595,0.4904984896274814,0.20194904346302595,0.6056261298103863,-0.31707668364593083
1.0634229183197021,0.80138,0.35019,0.1106500205374481,0.2070936011746749,0.1106500205374481,0.6200950644093016,-0.5236514837720748
1.1766600608825684,0.87012,0.30523,0.028512591564783474,0.29077185160450647,0.028512591564783474,0.6249380910030888,-0.36267883096336584
1.2760562896728516,0.89699,0.28771,-0.003564437404988241,0.4594828297764545,-0.003564437404988241,0.6244066535493665,-0.1613593863679238
0.05446290969848633,0.90948,0.27642,0.59979,0.6468615453516502,0.59979,0.04899946291208268,-0.0019279175604325904
0.15940618515014648,0.90943,0.27621,0.5997359924243512,0.7428855265698189,0.5997359924243512,0.14340685208897785,-0.0002573179435101675
0.25740766525268555,0.89817,0.262,0.5818025716102522,0.7192400303142117,0.5818025716102522,0.22893312180688014,-0.09149566310292064
0.3497915267944336,0.86348,0.20737,0.5171469578108323,0.46781497084771223,0.5171469578108323,0.30059717122757834,-0.3499291581906984
0.4586963653564453,0.8153,0.13467,0.4299311216006879,0.40033843384003204,0.4299311216006879,0.3708295403136397,-0.40042222807429556
0.5684630870819092,0.77502,0.07305,0.35631491756777556,0.45048149050357955,0.35631491756777556,0.4294968209185801,-0.3353302479827761
0.679431676864624,0.75786,0.04749,0.3255297229206776,0.6705006054862409,0.3255297229206776,0.4836821823458784,-0.13871129978031513
0.7772390842437744,0.74405,0.02882,0.3023367533604459,0.7118106127820633,0.3023367533604459,0.5280383433483007,-0.1185644839266834
0.8696877956390381,0.71472,-0.01197,0.25212287427886265,0.5435469148185474,0.25212287427886265,0.5630009956088271,-0.2715769550691423
0.9780333042144775,0.66758,-0.08277,0.16706638823025066,0.3646944404573905,0.16706638823025066,0.5901523348068296,-0.39252428257968974
1.080794334411621,0.62379,-0.14834,0.08821890617178907,0.3083245796384996,0.08821890617178907,0.6037505333284469,-0.38364485986173635
1.1791350841522217,0.6019,-0.17847,0.05099979143901956,0.47303789777331284,0.05099979143901956,0.6112735699185381,-0.1892354635842448
1.2722418308258057,0.59466,-0.18916,0.03808880728357078,0.585347554160536,0.03808880728357078,0.6165930573148136,-0.06933431043784849
1.3789961338043213,0.58011,-0.20846,0.013949729118738485,0.519717536174232,0.013949729118738485,0.6188268477280288,-0.11305904067253524
0.06483101844787598,0.50253,-0.31738,0.5997873970837452,0.656474969067419,0.5997873970837452,0.0583272417077097,-0.0016396697240359782
0.1654963493347168,0.50265,-0.31725,0.5996110269932243,0.747602310346829,0.5996110269932243,0.14886730536121673,-0.000876022007612083
0.250856876373291,0.49422,-0.30988,0.5888289615522996,0.7499343542895345,0.5888289615522996,0.2242614311017377,-0.06315603836450283
0.36077070236206055,0.44782,-0.27652,0.5317599640973131,0.5840851426913418,0.5317599640973131,0.31193308934411734,-0.2596079107500886
0.4633362293243408,0.37381,-0.22606,0.44222609467976015,0.38572336093476683,0.44222609467976015,0.37996881800006865,-0.43647155174506197
0.5591495037078857,0.30484,-0.17741,0.35782462346472954,0.3487722722669256,0.35782462346472954,0.4313953412438908,-0.44044769244169474
0.65159010887146,0.2648,-0.15033,0.3094969862462697,0.5224091435798657,0.3094969862462697,0.47431047430125217,-0.2613983169676561
0.7649350166320801,0.2507,-0.13976,0.29188247940112194,0.7381149187586438,0.29188247940112194,0.5239355633582441,-0.07770312400072216
0.8574590682983398,0.23061,-0.12467,0.26676641810885865,0.6919982442907462,0.26676641810885865,0.5609590281361347,-0.13572720195424726
0.9642832279205322,0.17209,-0.08129,0.19393412935830223,0.445070414279664,0.19393412935830223,0.5920343037222779,-0.3408980188009162
1.0556302070617676,0.09716,-0.03317,0.10497468084955491,0.22446113519877342,0.10497468084955491,0.6064179836951612,-0.48693152934594275
1.1659138202667236,0.03998,0.00593,0.03570892741422893,0.33399941776377606,0.03570892741422893,0.6123251480035332,-0.3140346576539861
1.2551195621490479,0.02194,0.01696,0.01460282260673651,0.5105818067571054,0.01460282260673651,0.614279131439848,-0.1183001472894791
