Time (s),X (m),Y (m),Error (m),Speed,P,I,D
0.0,-0.03044,-0.02939,0.5998596433115237,0.8997894649672856,0.8997894649672856,0.0,0
0.10888671875,-0.03037,-0.02914,0.599605411606861,0.9642302177261171,0.8994081174102915,0.06528906581461426,-0.00046696549878865053
0.21024870872497559,-0.02337,-0.01977,0.5879542040528656,0.9838272769264718,0.8819313060792984,0.12488527395156557,-0.022989303104392234
0.2956862449645996,0.01265,0.02682,0.529068984921968,0.8258471945974001,0.7936034773829519,0.17008762452409731,-0.13784390730964913
0.3958895206451416,0.07004,0.09931,0.4366171168696059,0.6842351308894129,0.6549256753044088,0.21383808985262587,-0.18452863426762178
0.4971425533294678,0.12926,0.17913,0.33724556768724145,0.5575699771771083,0.5058683515308622,0.24798522634030626,-0.1962836006940601
0.6040573120117188,0.17941,0.24722,0.2526912208135245,0.4958669632855852,0.37903683122028675,0.2750016472347076,-0.15817151516940922
0.7006847858428955,0.20953,0.28645,0.20323286174381833,0.4971196735598021,0.30484929261572746,0.29463952526449355,-0.10236914432041895
0.8032724857330322,0.22913,0.3106,0.1721451057893576,0.5099099744196193,0.2582176586840364,0.312299495714768,-0.060607179979185126
0.90956711769104,0.25233,0.34083,0.13403889947764952,0.45590624925541895,0.20105834921647428,0.32654711120280117,-0.07169921116385654
1.003394365310669,0.28839,0.38602,0.0762366995483551,0.3248454021405948,0.11435504932253265,0.3337001908890279,-0.12320983807096575
1.1054553985595703,0.32502,0.43256,0.01701469092266139,0.2449066202310583,0.025522036383992086,0.33543672782500544,-0.11605214397793923
0.06274294853210449,0.34554,0.46073,0.5997656925097228,0.9365327260293178,0.8996485387645842,0.03763106797645954,-0.0007468807117258946
0.17187976837158203,0.34574,0.46079,0.5995658341330782,1.0020482747109045,0.8993487511996172,0.10306577639814737,-0.0003662528868599263
0.2656137943267822,0.35419,0.45402,0.5889998863642233,1.0192304066488007,0.883499829546335,0.15827510703422143,-0.022544529931755715
0.37293219566345215,0.39856,0.41844,0.5321323375973505,0.9076020850152409,0.7981985063960257,0.21538269880471422,-0.1059791201854991
0.4739410877227783,0.47133,0.35967,0.4385959449084379,0.7323744324620162,0.6578939173626568,0.2596847892616288,-0.18520427416226934
0.5756521224975586,0.55043,0.29884,0.33882279483078925,0.6061915678049626,0.5082341922461839,0.29414680632915147,-0.19618943077037276
0.671738862991333,0.61817,0.24617,0.25301737190458656,0.5193845543696803,0.3795260578568799,0.3184584208837643,-0.17859992437096384
0.7766661643981934,0.6616,0.21076,0.19698911925358642,0.5278172142210653,0.29548367888037963,0.33912795757355735,-0.10679442223287161
0.8677928447723389,0.69053,0.18781,0.16006159317468088,0.5127596552901355,0.24009238976202132,0.353713839214963,-0.08104657368684887
0.9767341613769531,0.72111,0.16253,0.12039405237215833,0.47459711901398344,0.1805910785582375,0.3668297257917508,-0.07282368533600486
1.065690279006958,0.76467,0.12719,0.06430440714898544,0.342900282325868,0.09645661072347816,0.3725499961982237,-0.1261063245958339
1.1711907386779785,0.81032,0.09089,0.0059810628439527225,0.27158749546261773,0.008971594265929084,0.373181001077582,-0.11056509988089336
0.03331136703491211,0.83158,0.07545,0.5996350342481821,0.9172359755722266,0.8994525513722731,0.019974662712833286,-0.0021912385128798634
0.13525772094726562,0.83194,0.0754,0.5992716456906148,0.9792627890016229,0.8989074685359222,0.08106822199404722,-0.0007129015283464914
0.2261648178100586,0.82867,0.07046,0.5943427038260314,1.0157683375215747,0.8915140557390471,0.1350981917404545,-0.010843909957926988
0.35500311851501465,0.77407,0.00489,0.5091522873155301,0.8321810075723112,0.7637284309732951,0.20069650723822896,-0.1322439306392129
0.45465683937072754,0.71559,-0.07251,0.41216971144141845,0.6653861732502816,0.6182545671621277,0.2417707526073918,-0.19463914651923783
0.5529565811157227,0.65678,-0.1493,0.3154497413461025,0.5491681856135102,0.47317461201915373,0.2727793807152392,-0.19678580712088273
0.6479678153991699,0.61176,-0.2069,0.2423436010638143,0.5054306815099594,0.3635154015957215,0.29580474537300755,-0.15388946545876972
0.7444541454315186,0.58548,-0.23869,0.20111431762972487,0.5314196058864932,0.3016714764445873,0.3152095277980598,-0.08546139835615396
0.846928596496582,0.56492,-0.26419,0.1683615170075773,0.5210807201707572,0.25254227551136593,0.3324622818338926,-0.06392383717450127
0.9555168151855469,0.53549,-0.30039,0.12171447554833947,0.4423352791309456,0.1825717133225092,0.34567903992234833,-0.0859154741139119
1.047560214996338,0.49656,-0.34832,0.05997297799091572,0.3070012638361917,0.08995946698637358,0.35119915671340995,-0.13415735986359184
1.144564151763916,0.46285,-0.3895,0.006762478428749441,0.25229094367653426,0.010143717643124162,0.35185514374330445,-0.10970791770989435
0.016298532485961914,0.45437,-0.41078,0.5997482064337597,0.9063075554895673,0.8996223096506395,0.009775015625958025,-0.0030897697870302045
0.10889744758605957,0.45439,-0.41046,0.5994299122874504,0.9637389751999313,0.8991448684311756,0.06528157518232262,-0.0006874684135667905
0.21115493774414062,0.44627,-0.40323,0.5887333722880357,0.9876632355285859,0.8831000584320535,0.1254839722048003,-0.020920795108267887
0.3141663074493408,0.40272,-0.36554,0.5311511619560649,0.8651275475550674,0.7967267429340974,0.18019858091840316,-0.11179777629743314
0.41529154777526855,0.33239,-0.30653,0.43935539193611256,0.7021129073512806,0.6590330879041688,0.2246285005164347,-0.18154868106932281
0.5122373104095459,0.25495,-0.24384,0.33974474337681476,0.5616847446549659,0.5096171150652221,0.25756531376408687,-0.20549768417434314
0.6131682395935059,0.18805,-0.18969,0.25368552138266004,0.4931673893627907,0.38052828207399003,0.2831700291577561,-0.17053092186895538
0.7146561145782471,0.14553,-0.15633,0.19965918656724485,0.4964532448761422,0.2994887798508673,0.3034330157236477,-0.10646855069837279
0.8298485279083252,0.12063,-0.13585,0.1674188569759426,0.5178702025145836,0.2511282854639139,0.32271839789566975,-0.055976480845000065
0.9308161735534668,0.09347,-0.11346,0.13221974197279335,0.46467437382839116,0.19832961295919002,0.3360683139504708,-0.06972355308126964
1.0263521671295166,0.05075,-0.07817,0.07680873277547906,0.3426191334463853,0.11521309916321859,0.3434063125514935,-0.1160002782683268
1.1359374523162842,0.00222,-0.03872,0.01426841599585893,0.2522325549762484,0.021402623993788394,0.34496992098756313,-0.11413999000510311
