Timestamp,Error_Yaw,Error_Pitch,Error_Total,P_Yaw,I_Yaw,D_Yaw,Speed_Yaw,P_Pitch,I_Pitch,D_Pitch,Speed_Pitch,Accumulate_Error_X,Accumulate_Error_Y,Accumulate_Error_Total,Controller_Output_X,Controller_Output_Y,Gimbal_Pitch_Angle,Gimbal_Yaw_Angle
1757674166.2776594,0.0078125,-0.030555555555555558,0.031538502367085254,0.859375,0.09634003043174756,0.0,-0.9557150304317475,-3.3611111111111116,-0.4551860292752585,0.6948986472493494,-3.1213984931370207,0.09531250000000013,-0.45000000000000007,0.46004021613600726,0.9557150304317475,-3.1213984931370207,-4.727021754392292,-1.0534018049404947
1757674166.325773,0.0078125,-0.030555555555555558,0.031538502367085254,0.859375,0.1076166518032552,0.0,-0.9669916518032552,-3.3611111111111116,-0.4992901484171551,0.0,-3.860401259528267,0.10312500000000013,-0.4805555555555556,0.49157871850309254,0.9669916518032552,-3.860401259528267,-5.113061880345119,-1.1501009701208202
1757674166.3416965,0.0078125,-0.030555555555555558,0.031538502367085254,0.859375,0.11134872213006032,0.0,-0.9707237221300603,-3.3611111111111116,-0.5138866901397706,0.0,-3.874997801250882,0.11093750000000013,-0.5111111111111112,0.5231172208701778,0.9707237221300603,-3.874997801250882,-5.500561660470207,-1.2471733423338263
1757674166.4210565,0.004687500000000011,-0.025000000000000022,0.025435657181405814,0.5156250000000012,0.12250872328877464,-0.31502012858258616,-0.32311359470618967,-2.7500000000000027,-0.5734066963195802,0.5600357841468199,-2.7633709121727628,0.11562500000000014,-0.5361111111111112,0.5485528780515836,0.32311359470618967,-2.7633709121727628,-5.776898751687483,-1.2794847018044453
1757674166.4527855,0.006249999999999978,-0.022222222222222254,0.02308440297027039,0.6874999999999976,0.12845790758728995,0.39396157227552303,-1.2099194798628106,-2.444444444444448,-0.5945593516031903,0.7003761284898312,-2.3386276675578075,0.12187500000000012,-0.5583333333333335,0.571637281021854,1.2099194798628106,-2.3386276675578075,-6.010761518443264,-1.4004766497907264
1757674166.4859958,0.006249999999999978,-0.022222222222222254,0.02308440297027039,0.6874999999999976,0.1346848346292974,0.0,-0.8221848346292949,-2.444444444444448,-0.6166995366414391,0.0,-3.061143981085887,0.1281250000000001,-0.5805555555555557,0.5947216839921243,0.8221848346292949,-3.061143981085887,-6.316875916551853,-1.482695133253656
1757674166.5189874,0.006249999999999978,-0.019444444444444486,0.020424223847017732,0.6874999999999976,0.14087076857686054,0.0,-0.8283707685768581,-2.1388888888888937,-0.6359446644783023,0.6735711538446073,-2.101262399522589,0.13437500000000008,-0.6000000000000002,0.615145907839142,0.8283707685768581,-2.101262399522589,-6.527002156504111,-1.5655322101113418
1757674166.5440874,0.006249999999999978,-0.019444444444444486,0.020424223847017732,0.6874999999999976,0.1455770172178746,0.0,-0.8330770172178722,-2.1388888888888937,-0.6505863269170128,0.0,-2.7894752158059064,0.14062500000000006,-0.6194444444444447,0.6355701316861597,0.8330770172178722,-2.7894752158059064,-6.805949678084702,-1.648839911833129
1757674166.5732324,0.004687500000000011,-0.019444444444444486,0.020001476845550384,0.5156250000000012,0.14967553317546856,-0.42888999779127546,-0.23641053538419432,-2.1388888888888937,-0.6675875782966617,0.0,-2.8064764671855555,0.14531250000000007,-0.6388888888888892,0.6555716085317101,0.23641053538419432,-2.8064764671855555,-7.086597324803257,-1.6724809653715484
1757674166.6086485,0.004687500000000011,-0.01388888888888884,0.014658577380424745,0.5156250000000012,0.15465592592954647,0.0,-0.6702809259295477,-1.5277777777777724,-0.6823442975680035,1.2549211093608321,-0.9552009659849439,0.15000000000000008,-0.652777777777778,0.6702301859121349,0.6702809259295477,-0.9552009659849439,-7.182117421401752,-1.7395090579645032
1757674166.6423218,0.004687500000000011,-0.01388888888888884,0.014658577380424745,0.5156250000000012,0.15939123183488857,0.0,-0.6750162318348898,-1.5277777777777724,-0.696374833583832,0.0,-2.224152611361604,0.1546875000000001,-0.6666666666666669,0.6848887632925597,0.6750162318348898,-2.224152611361604,-7.404532682537912,-1.8070106811479922
1757674166.6789792,0.004687500000000011,-0.01388888888888884,0.014658577380424745,0.5156250000000012,0.16454616934061062,0.0,-0.6801711693406118,-1.5277777777777724,-0.711648722489675,0.0,-2.2394265002674474,0.1593750000000001,-0.6805555555555557,0.6995473406729844,0.6801711693406118,-2.2394265002674474,-7.628475332564657,-1.8750277980820533
1757674166.710767,0.004687500000000011,-0.01388888888888884,0.014658577380424745,0.5156250000000012,0.1690163388848306,0.0,-0.6846413388848318,-1.5277777777777724,-0.7248936692873638,0.0,-2.2526714470651363,0.1640625000000001,-0.6944444444444445,0.7142059180534092,0.6846413388848318,-2.2526714470651363,-7.853742477271171,-1.9434919319705366
1757674166.751733,0.004687500000000011,-0.01388888888888884,0.014658577380424745,0.5156250000000012,0.17477718740701692,0.0,-0.6904021874070181,-1.5277777777777724,-0.7419628500938416,0.0,-2.269740627871614,0.16875000000000012,-0.7083333333333334,0.7288644954338339,0.6904021874070181,-2.269740627871614,-8.080716540058331,-2.0125321507112384
1757674166.9348216,0.003124999999999989,-0.008333333333333304,0.008900003901372397,0.3437499999999988,0.19194173812866222,-0.06827297836128177,-0.46741875976737923,-0.9166666666666634,-0.7877349853515624,0.2427483675067753,-1.4616532845114505,0.1718750000000001,-0.7166666666666667,0.7377644993352063,0.46741875976737923,-1.4616532845114505,-8.226881868509476,-2.059274026687976
1757674166.9733746,0.003124999999999989,-0.008333333333333304,0.008900003901372397,0.3437499999999988,0.19555608183145534,0.0,-0.5393060818314541,-0.9166666666666634,-0.7973732352256773,0.0,-1.7140399018923407,0.1750000000000001,-0.725,0.7466645032365786,0.5393060818314541,-1.7140399018923407,-8.39828585869871,-2.1132046348711215
1757674167.009331,0.003124999999999989,-0.008333333333333304,0.008900003901372397,0.3437499999999988,0.19892699271440514,0.0,-0.542676992714404,-0.9166666666666634,-0.8063623309135435,0.0,-1.723028997580207,0.1781250000000001,-0.7333333333333333,0.755564507137951,0.542676992714404,-1.723028997580207,-8.570588758456731,-2.167472334142562
1757674167.0388856,0.003124999999999989,-0.008333333333333304,0.008900003901372397,0.3437499999999988,0.20169773697853097,0.0,-0.5454477369785298,-0.9166666666666634,-0.8137509822845457,0.0,-1.730417648951209,0.18125000000000008,-0.7416666666666666,0.7644645110393233,0.5454477369785298,-1.730417648951209,-8.743630523351852,-2.222017107840415
1757674167.0733755,0.003124999999999989,-0.005555555555555536,0.006374152691210332,0.3437499999999988,0.20493116229772576,0.0,-0.5486811622977246,-0.6111111111111089,-0.8194992939631142,0.6443115667357147,-0.7862988383385086,0.18437500000000007,-0.7472222222222221,0.7708386637305337,0.5486811622977246,-0.7862988383385086,-8.822260407185704,-2.2768852240701873
1757674167.1081996,0.0015625000000000222,-0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.20656354352831852,-0.3589464819974866,-0.01949206153083438,-0.30555555555555447,-0.8224013050397234,0.6381270791066541,-0.48982978148862377,0.1859375000000001,-0.7499999999999999,0.7740257400761389,0.01949206153083438,-0.48982978148862377,-8.871243385334566,-2.2788344302232706
1757674167.142905,0.0015625000000000222,-0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.20819035917520537,0.0,-0.3800653591752078,-0.30555555555555447,-0.8252934217453,0.0,-1.1308489773008543,0.1875000000000001,-0.7527777777777777,0.7772128164217441,0.3800653591752078,-1.1308489773008543,-8.98432828306465,-2.3168409661407914
1757674167.1705685,0.003124999999999989,-0.002777777777777768,0.00418110922874731,0.3437499999999988,0.21078380942344677,0.4518594489308611,-1.0063932583543067,-0.30555555555555447,-0.8275987108548479,0.0,-1.1331542664104024,0.1906250000000001,-0.7555555555555554,0.7813939256504914,1.0063932583543067,-1.1331542664104024,-9.097643709705691,-2.417480291976222
1757674167.2125258,0.003124999999999989,-0.002777777777777768,0.00418110922874731,0.3437499999999988,0.2147173136472703,0.0,-0.5584673136472691,-0.30555555555555447,-0.8310951590538022,0.0,-1.1366507146093565,0.1937500000000001,-0.7583333333333332,0.7855750348792386,0.5584673136472691,-1.1366507146093565,-9.211308781166627,-2.473327023340949
1757674167.2547274,0.003124999999999989,-0.002777777777777768,0.00418110922874731,0.3437499999999988,0.2186737060546876,0.0,-0.5624237060546864,-0.30555555555555447,-0.8346119523048398,0.0,-1.1401675078603941,0.19687500000000008,-0.761111111111111,0.7897561441079859,0.5624237060546864,-1.1401675078603941,-9.325325531952666,-2.5295693939464177
1757674167.2894924,0.0015625000000000222,-0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.22030331566929828,-0.35955697287658256,-0.032621342792718167,-0.30555555555555447,-0.8375090360641476,0.0,-1.143064591619702,0.1984375000000001,-0.7638888888888887,0.7929432204535911,0.032621342792718167,-1.143064591619702,-9.439631991114636,-2.5328315282256897
1757674167.3172054,0.0015625000000000222,-0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.22160236537456526,0.0,-0.3934773653745677,-0.30555555555555447,-0.8398184577624,0.0,-1.1453740133179546,0.20000000000000012,-0.7666666666666665,0.7961302967991963,0.3934773653745677,-1.1453740133179546,-9.55416939244643,-2.5721792647631463
1757674167.3519373,0.0015625000000000222,-0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.2232304215431215,0.0,-0.39510542154312395,-0.30555555555555447,-0.8427127798398333,0.0,-1.1482683353953878,0.20156250000000014,-0.7694444444444443,0.7993173731448016,0.39510542154312395,-1.1482683353953878,-9.66899622598597,-2.611689806917459
1757674167.38669,0.0015625000000000222,0.0,0.0015625000000000222,0.17187500000000244,0.22485945001244564,0.0,-0.3967344500124481,0.0,-0.8427127798398333,0.6394404310802826,-0.2032723487595507,0.20312500000000017,-0.7694444444444443,0.8008798731448016,0.3967344500124481,-0.2032723487595507,-9.689323460861925,-2.6513632519187036
1757674167.4214075,0.0015625000000000222,0.0,0.0015625000000000222,0.17187500000000244,0.22648683562874813,0.0,-0.3983618356287506,0.0,-0.8427127798398333,0.0,-0.8427127798398333,0.2046875000000002,-0.7694444444444443,0.8024423731448016,0.3983618356287506,-0.8427127798398333,-9.773594738845908,-2.6911994354815785
1757674167.4551244,0.0015625000000000222,0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.22806731611490272,0.0,-0.39994231611490516,0.30555555555555447,-0.8399030367533363,0.6590822701020035,0.12473478890422163,0.2062500000000002,-0.7666666666666665,0.8056294494904068,0.39994231611490516,0.12473478890422163,-9.761121259955486,-2.731193667093069
1757674167.4838889,0.0015625000000000222,0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.22941565141081832,0.0,-0.40129065141082076,0.30555555555555447,-0.8375059962272641,0.0,-0.5319504406717096,0.20781250000000023,-0.7638888888888887,0.808816525836012,0.40129065141082076,-0.5319504406717096,-9.814316304022658,-2.771322732234151
1757674167.5186417,0.0015625000000000222,0.002777777777777768,0.0031870763456051795,0.17187500000000244,0.23104469105601336,0.0,-0.40291969105601577,0.30555555555555447,-0.8346099257469174,0.0,-0.5290543701913629,0.20937500000000026,-0.761111111111111,0.8120036021816173,0.40291969105601577,-0.5290543701913629,-9.867221741041794,-2.8116147013397526
1757674167.5533085,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,-0.360575779041703,0.12953108798568966,0.30555555555555447,-0.8317210276921587,0.0,-0.5261654721366043,0.20937500000000026,-0.7583333333333332,0.814781379959395,-0.12953108798568966,-0.5261654721366043,-9.919838288255454,-2.7986615925411837
1757674167.5811026,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8294048508008318,0.0,-0.5238492952452773,0.20937500000000026,-0.7555555555555554,0.8175591577371728,0.23104469105601336,-0.5238492952452773,-9.972223217779982,-2.8217660616467852
1757674167.6228426,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8259265224138893,0.0,-0.5203709668583348,0.20937500000000026,-0.7527777777777777,0.8203369355149506,0.23104469105601336,-0.5203709668583348,-10.024260314465815,-2.8448705307523867
1757674167.650511,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.823620816071828,0.0,-0.5180652605162736,0.20937500000000026,-0.7499999999999999,0.8231147132927283,0.23104469105601336,-0.5180652605162736,-10.076066840517443,-2.867974999857988
1757674167.685281,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8207233150800066,0.0,-0.5151677595244522,0.20937500000000026,-0.7472222222222221,0.8258924910705061,0.23104469105601336,-0.5151677595244522,-10.127583616469888,-2.8910794689635897
1757674167.7199981,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8178302248318987,0.0,-0.5122746692763442,0.20937500000000026,-0.7444444444444444,0.8286702688482839,0.23104469105601336,-0.5122746692763442,-10.178811083397523,-2.914183938069191
1757674167.761683,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8143564860026039,0.0,-0.5088009304470494,0.20937500000000026,-0.7416666666666666,0.8314480466260616,0.23104469105601336,-0.5088009304470494,-10.229691176442229,-2.9372884071747927
1757674167.7824914,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8126224478085834,0.0,-0.5070668922530289,0.20937500000000026,-0.7388888888888888,0.8342258244038394,0.23104469105601336,-0.5070668922530289,-10.280397865667531,-2.960392876280394
1757674167.8251398,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.809068421522776,0.0,-0.5035128659672216,0.20937500000000026,-0.736111111111111,0.8370036021816172,0.23104469105601336,-0.5035128659672216,-10.330749152264254,-2.9834973453859956
1757674167.8547218,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8066032528877256,0.0,-0.5010476973321711,0.20937500000000026,-0.7333333333333333,0.839781379959395,0.23104469105601336,-0.5010476973321711,-10.38085392199747,-3.006601814491597
1757674167.8846965,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8041053613026935,0.0,-0.49854980574713903,0.20937500000000026,-0.7305555555555555,0.8425591577371727,0.23104469105601336,-0.49854980574713903,-10.430708902572185,-3.0297062835971986
1757674167.921866,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.8010079065958657,0.0,-0.49545235104031127,0.20937500000000026,-0.7277777777777777,0.8453369355149505,0.23104469105601336,-0.49545235104031127,-10.480254137676216,-3.0528107527028
1757674167.953798,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.7983468969662983,0.0,-0.4927913414107439,0.20937500000000026,-0.725,0.8481147132927283,0.23104469105601336,-0.4927913414107439,-10.52953327181729,-3.0759152218084016
1757674167.9697862,0.0,0.005555555555555536,0.005555555555555536,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.6111111111111089,-0.7956822117169696,1.3899216444557065,1.2053505438498457,0.20937500000000026,-0.7194444444444444,0.8536702688482838,0.23104469105601336,1.2053505438498457,-10.408998217432305,-3.099019690914003
1757674168.020444,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.7914607326189675,-0.43867369916109844,-0.9245788762245115,0.20937500000000026,-0.7166666666666667,0.8564480466260616,0.23104469105601336,-0.9245788762245115,-10.501456105054757,-3.1221241600196046
1757674168.0475242,0.0,0.005555555555555536,0.005555555555555536,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.6111111111111089,-0.7869473497072854,0.8206048049052694,0.644768566309093,0.20937500000000026,-0.7111111111111111,0.8620036021816171,0.23104469105601336,0.644768566309093,-10.436979248423848,-3.145228629125206
1757674168.0809426,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.7841624816258748,-0.664969326271913,-1.1435762523422333,0.20937500000000026,-0.7083333333333334,0.8647813799593949,0.23104469105601336,-1.1435762523422333,-10.551336873658071,-3.1683330982308076
1757674168.1125903,0.0,0.002777777777777768,0.002777777777777768,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.30555555555555447,-0.7815251747767129,0.0,-0.47596961922115844,0.20937500000000026,-0.7055555555555556,0.8675591577371726,0.23104469105601336,-0.47596961922115844,-10.598933835580187,-3.191437567336409
1757674168.1480527,0.0,0.005555555555555536,0.005555555555555536,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.6111111111111089,-0.7756147782007853,0.6266421645526101,0.4621384974629338,0.20937500000000026,-0.7000000000000001,0.8731147132927282,0.23104469105601336,0.4621384974629338,-10.552719985833894,-3.2145420364420105
1757674168.1776006,0.0,0.005555555555555536,0.005555555555555536,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.6111111111111089,-0.770690123240153,0.0,-0.15957901212904402,0.20937500000000026,-0.6944444444444445,0.8786702688482837,0.23104469105601336,-0.15957901212904402,-10.568677887046798,-3.237646505547612
1757674168.214027,0.0,0.00833333333333336,0.00833333333333336,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.9166666666666695,-0.7615835467974345,0.6100597288674596,0.7651428487366947,0.20937500000000026,-0.6861111111111111,0.887003602181617,0.23104469105601336,0.7651428487366947,-10.492163602173129,-3.2607509746532135
1757674168.2486832,0.0,0.00833333333333336,0.00833333333333336,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.9166666666666695,-0.7529194752375284,0.0,0.16374719142914107,0.20937500000000026,-0.6777777777777778,0.8953369355149503,0.23104469105601336,0.16374719142914107,-10.475788883030214,-3.283855443758815
1757674168.2761686,0.0,0.00833333333333336,0.00833333333333336,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.9166666666666695,-0.7460481325785319,0.0,0.17061853408813765,0.20937500000000026,-0.6694444444444445,0.9036702688482836,0.23104469105601336,0.17061853408813765,-10.4587270296214,-3.3069599128644165
1757674168.3183703,0.0,0.00833333333333336,0.00833333333333336,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.9166666666666695,-0.7354976932207743,0.0,0.18116897344589522,0.20937500000000026,-0.6611111111111112,0.9120036021816169,0.23104469105601336,0.18116897344589522,-10.440610132276811,-3.330064381970018
1757674168.3466969,0.0,0.00833333333333336,0.00833333333333336,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.9166666666666695,-0.7284160653750101,0.0,0.18825060129165938,0.20937500000000026,-0.6527777777777779,0.9203369355149502,0.23104469105601336,0.18825060129165938,-10.421785072147646,-3.3531688510756195
1757674168.3765764,0.0,0.00833333333333336,0.00833333333333336,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.9166666666666695,-0.720946172873179,0.0,0.19572049379349055,0.20937500000000026,-0.6444444444444446,0.9286702688482835,0.23104469105601336,0.19572049379349055,-10.402213022768297,-3.376273320181221
1757674168.4136956,0.0,0.005555555555555536,0.005555555555555536,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.6111111111111089,-0.7147596478462219,-0.5986727100537423,-0.7023212467888553,0.20937500000000026,-0.6388888888888891,0.9342258244038391,0.23104469105601336,-0.7023212467888553,-10.472445147447182,-3.3993777892868224
1757674168.4451861,0.0,0.005555555555555536,0.005555555555555536,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.6111111111111089,-0.7095112204551697,0.0,-0.09840010934406074,0.20937500000000026,-0.6333333333333335,0.9397813799593946,0.23104469105601336,-0.09840010934406074,-10.482285158381588,-3.422482258392424
1757674168.4790435,0.0,0.005555555555555536,0.005555555555555536,0.0,0.23104469105601336,0.0,-0.23104469105601336,0.6111111111111089,-0.7038683295249939,0.0,-0.09275721841388496,0.20937500000000026,-0.627777777777778,0.9453369355149501,0.23104469105601336,-0.09275721841388496,-10.491560880222977,-3.4455867274980254
1757674168.5088122,-0.0015625000000000222,0.00833333333333336,0.00847855239380196,-0.17187500000000244,0.22964928299188636,-0.41990405177040296,0.36212976877851905,0.9166666666666695,-0.6964261531829834,0.7464960920362737,0.9667366055199598,0.20781250000000023,-0.6194444444444447,0.953815487908752,-0.36212976877851905,0.9667366055199598,-10.39488721967098,-3.4093737506201736
1757674168.5445344,0.0,0.00833333333333336,0.00833333333333336,0.0,0.22964928299188636,0.34992191149970464,-0.579571194491591,0.9166666666666695,-0.6874955892562865,0.0,0.229171077410383,0.20781250000000023,-0.6111111111111114,0.9621488212420855,0.579571194491591,0.229171077410383,-10.371970111929942,-3.4673308700693326
1757674168.576215,0.0,0.005555555555555536,0.005555555555555536,0.0,0.22964928299188636,0.0,-0.22964928299188636,0.6111111111111089,-0.6822154919306436,-0.7014461051156481,-0.7725504859351827,0.20781250000000023,-0.6055555555555558,0.967704376797641,0.22964928299188636,-0.7725504859351827,-10.44922516052346,-3.490295798368521
1757674168.603712,0.0,0.005555555555555536,0.005555555555555536,0.0,0.22964928299188636,0.0,-0.22964928299188636,0.6111111111111089,-0.6776326497395833,0.0,-0.06652153862847432,0.20781250000000023,-0.6000000000000003,0.9732599323531965,0.22964928299188636,-0.06652153862847432,-10.455877314386306,-3.51326072666771
1757674168.6354978,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.22815932705998443,-0.39325827526459656,0.33697394820461457,0.6111111111111089,-0.6723350286483764,0.0,-0.061223917537267414,0.2062500000000002,-0.5944444444444448,0.9790310330957641,-0.33697394820461457,-0.061223917537267414,-10.461999706140032,-3.4795633318472485
1757674168.6830533,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.22593016549944897,0.0,-0.05405516549944653,0.6111111111111089,-0.6644091208775837,0.0,-0.05329800976647481,0.2046875000000002,-0.5888888888888892,0.9848021338383317,0.05405516549944653,-0.05329800976647481,-10.46732950711668,-3.4849688483971932
1757674168.714947,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.2244351468980314,0.0,-0.05256014689802896,0.6111111111111089,-0.6590934991836548,0.0,-0.047982388072545845,0.20312500000000017,-0.5833333333333337,0.9905732345808993,0.05256014689802896,-0.047982388072545845,-10.472127745923935,-3.490224863086996
1757674168.748607,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.22285733744502081,0.0,-0.05098233744501837,0.6111111111111089,-0.653483510017395,0.0,-0.04237239890628608,0.20156250000000014,-0.5777777777777782,0.9963443353234669,0.05098233744501837,-0.04237239890628608,-10.476364985814563,-3.495323096831498
1757674168.780697,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.22135310992598548,0.0,-0.04947810992598303,0.6111111111111089,-0.6481351455052694,0.0,-0.037024034394160465,0.20000000000000012,-0.5722222222222226,1.0021154360660345,0.04947810992598303,-0.037024034394160465,-10.480067389253978,-3.5002709078240963
1757674168.8241196,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.21931768208742153,0.0,-0.047442682087419086,0.6111111111111089,-0.640898068745931,0.0,-0.029786957634822087,0.1984375000000001,-0.5666666666666671,1.007886536808602,0.047442682087419086,-0.029786957634822087,-10.483046085017461,-3.5050151760328383
1757674168.8482647,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.21818587929010402,0.0,-0.04631087929010158,0.6111111111111089,-0.6368738810221355,0.0,-0.02576276991102655,0.19687500000000008,-0.5611111111111116,1.0136576375511697,0.04631087929010158,-0.02576276991102655,-10.485622362008565,-3.5096462639618484
1757674168.8824296,-0.0015625000000000222,0.005555555555555536,0.005771100742567578,-0.17187500000000244,0.21658439934253698,0.0,-0.04470939934253454,0.6111111111111089,-0.6311797300974529,0.0,-0.020068618986343933,0.19531250000000006,-0.555555555555556,1.0194287382937373,0.04470939934253454,-0.020068618986343933,-10.487629223907199,-3.514117203896102
